n_cs = 0012;
n_tp = 0006;
ris_price = 1.0000e-01;
iab_price = 0001;
ncr_price = 5.0000e-01;
budget = [ 0000, 2.0000e-01, 4.0000e-01, 6.0000e-01, 8.0000e-01, 0001, 1.2000e+00, 1.4000e+00, 1.6000e+00, 1.8000e+00, 0002, 2.2000e+00, 2.4000e+00, 2.6000e+00, 2.8000e+00, 0003, 3.2000e+00, 3.4000e+00, 3.6000e+00, 3.8000e+00, 0004, 4.2000e+00, 4.4000e+00, 4.6000e+00, 4.8000e+00, 0005, 5.2000e+00, 5.4000e+00, 5.6000e+00, 5.8000e+00, 0006, 6.2000e+00, 6.4000e+00, 6.6000e+00, 6.8000e+00, 0007, 7.2000e+00, 7.4000e+00, 7.6000e+00, 7.8000e+00, 0008, 8.2000e+00, 8.4000e+00, 8.6000e+00, 8.8000e+00, 0009, 9.2000e+00, 9.4000e+00, 9.6000e+00, 9.8000e+00, 0010];
delta_bh = [[ 0000, 0001, 0001, 0001, 0001, 0001, 0001, 0001, 0001, 0001, 0001, 0001],
[ 0001, 0000, 0001, 0001, 0001, 0001, 0001, 0001, 0001, 0001, 0001, 0001],
[ 0001, 0001, 0000, 0001, 0001, 0001, 0001, 0001, 0001, 0001, 0001, 0001],
[ 0001, 0001, 0001, 0000, 0001, 0001, 0001, 0001, 0001, 0001, 0001, 0001],
[ 0001, 0001, 0001, 0001, 0000, 0001, 0001, 0001, 0001, 0001, 0001, 0001],
[ 0001, 0001, 0001, 0001, 0001, 0000, 0001, 0001, 0001, 0001, 0001, 0001],
[ 0001, 0001, 0001, 0001, 0001, 0001, 0000, 0001, 0001, 0001, 0001, 0001],
[ 0001, 0001, 0001, 0001, 0001, 0001, 0001, 0000, 0001, 0001, 0001, 0001],
[ 0001, 0001, 0001, 0001, 0001, 0001, 0001, 0001, 0000, 0001, 0001, 0001],
[ 0001, 0001, 0001, 0001, 0001, 0001, 0001, 0001, 0001, 0000, 0001, 0001],
[ 0001, 0001, 0001, 0001, 0001, 0001, 0001, 0001, 0001, 0001, 0000, 0001],
[ 0001, 0001, 0001, 0001, 0001, 0001, 0001, 0001, 0001, 0001, 0001, 0000]];
delta_src = [[[[ 0000, 0000],
[ 0000, 2.3921e+04],
[ 0000, 0000],
[ 0000, 0000]],
[[ 0000, 0000],
[ 0000, 0000],
[ 0000, 1.4847e+04],
[ 0000, 3.7067e+03],
[ 0000, 1.5389e+04],
[ 0000, 7.1762e+03],
[ 0000, 0000],
[ 0000, 1.0009e+04],
[ 0000, 2.7388e+03],
[ 0000, 1.0870e+04],
[ 0000, 7.6321e+03],
[ 0000, 0000]],
[[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000]],
[[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 1.2480e+04],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000]],
[[ 0000, 0000],
[ 0000, 0000],
[ 0000, 7.0835e+03],
[ 0000, 0000],
[ 0000, 6.0042e+03],
[ 0000, 2.1891e+04],
[ 0000, 0000],
[ 0000, 2.8133e+04],
[ 0000, 6.6079e+03],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000]],
[[ 0000, 0000],
[ 0000, 0000],
[ 0000, 7.6086e+03],
[ 0000, 7.7196e+03],
[ 0000, 6.5247e+03],
[ 0000, 1.1285e+04],
[ 0000, 1.0886e+04],
[ 0000, 1.1335e+04],
[ 0000, 3.8550e+03],
[ 0000, 3.4639e+04],
[ 0000, 0000],
[ 0000, 0000]],
[[ 0000, 0000],
[ 0000, 0000],
[ 0000, 3.4998e+04],
[ 0000, 4.7774e+04],
[ 0000, 4.6555e+04],
[ 0000, 4.2897e+03],
[ 0000, 0000],
[ 0000, 7.8154e+03],
[ 0000, 0000],
[ 0000, 6.8350e+03],
[ 0000, 2.1231e+05],
[ 0000, 0000]],
],
[[[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000]],
[[ 0000, 0000],
[ 0000, 0000],
[ 0000, 2.2405e+04],
[ 0000, 0000],
[ 0000, 1.2587e+04],
[ 0000, 3.0651e+03],
[ 0000, 0000],
[ 0000, 6.7849e+03],
[ 0000, 0000],
[ 0000, 5.5301e+03],
[ 0000, 0000],
[ 0000, 0000]],
[[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 2.3784e+04],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000]],
[[ 0000, 0000],
[ 0000, 0000],
[ 0000, 5.3386e+03],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 2.1051e+04],
[ 0000, 5.4488e+03],
[ 0000, 7.2460e+03],
[ 0000, 0000],
[ 0000, 2.7842e+04],
[ 0000, 5.0058e+03],
[ 0000, 0000]],
[[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000]],
[[ 0000, 0000],
[ 0000, 0000],
[ 0000, 6.1623e+03],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 4.6026e+03],
[ 0000, 1.0026e+04],
[ 0000, 0000],
[ 0000, 4.8906e+04],
[ 0000, 4.0639e+03],
[ 0000, 0000]],
[[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000]],
[[ 0000, 0000],
[ 0000, 0000],
[ 0000, 1.0494e+04],
[ 0000, 0000],
[ 0000, 9.7381e+03],
[ 0000, 1.0029e+04],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 1.2297e+04],
[ 0000, 0000],
[ 0000, 0000]],
[[ 0000, 0000],
[ 0000, 4.0938e+03],
[ 0000, 8.1110e+03],
[ 0000, 5.6974e+03],
[ 0000, 7.6279e+03],
[ 0000, 8.7392e+03],
[ 0000, 0000],
[ 0000, 2.0139e+04],
[ 0000, 0000],
[ 0000, 1.3196e+04],
[ 0000, 2.5975e+03],
[ 0000, 0000]],
[[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000]],
[[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 4.9989e+03],
[ 0000, 1.3852e+04],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 7.5339e+03],
[ 0000, 0000],
[ 0000, 0000]],
[[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000],
[ 0000, 0000]],
],
];
min_rate_dl = 0048;
min_rate_ul = 1.2000e+01;
alpha = 8.0000e-01;
cs_tp_angles = [[ 4.9870e+01, 4.7294e+01, 2.1254e+01, 5.7248e+01, 1.5735e+01, 6.2076e+01],
[ 1.0289e+02, 1.5424e+02, 9.0845e+01, 1.1191e+02, 1.0098e+02, 1.4198e+02],
[ 6.0249e+01, 1.6833e+02, 3.5977e+02, 7.5251e+01, 3.4652e+02, 1.2140e+02],
[ 2.2366e+02, 2.2990e+02, 2.7197e+02, 1.9921e+02, 2.6984e+02, 2.1716e+02],
[ 4.4490e+01, 2.9527e+02, 3.5054e+02, 5.8789e+01, 3.4043e+02, 9.1624e+01],
[ 1.6703e+02, 2.2661e+02, 2.8191e+02, 1.6592e+02, 2.7762e+02, 2.0953e+02],
[ 3.5839e+02, 2.8996e+02, 3.2445e+02, 3.0322e+00, 3.1854e+02, 2.9503e+02],
[ 1.1456e+02, 2.0100e+02, 2.7950e+02, 1.3035e+02, 2.7217e+02, 1.8004e+02],
[ 1.5486e+02, 1.9961e+02, 2.3025e+02, 1.5742e+02, 2.3563e+02, 1.8611e+02],
[ 5.4324e+01, 2.3145e+02, 2.9877e+02, 1.2387e+02, 2.9157e+02, 2.0957e+02],
[ 3.2479e+02, 2.7083e+02, 3.0557e+02, 3.1588e+02, 3.0119e+02, 2.6712e+02],
[ 1.8550e+01, 3.2401e+02, 3.4330e+02, 2.5977e+01, 3.3690e+02, 3.5071e+02]];
cs_cs_angles = [[ 0000, 6.3478e+00, 3.8923e+01, 4.8916e+01, 5.5742e+01, 4.6907e+01, 7.9852e+01, 3.3490e+01, 2.9734e+01, 4.9399e+01, 7.3861e+01, 0090],
[ 1.8635e+02, 0000, 1.5174e+02, 9.1657e+01, 1.4976e+02, 9.8279e+01, 1.3372e+02, 9.4938e+01, 6.5499e+01, 1.0939e+02, 1.1872e+02, 1.5011e+02],
[ 2.1892e+02, 3.3174e+02, 0000, 5.5989e+01, 1.4323e+02, 5.4195e+01, 1.1775e+02, 2.7146e+01, 2.3212e+01, 6.1574e+01, 9.7505e+01, 1.4841e+02],
[ 2.2892e+02, 2.7166e+02, 2.3599e+02, 0000, 2.2428e+02, 2.4220e+02, 1.8991e+02, 2.6810e+02, 3.0937e+02, 2.2733e+02, 1.6575e+02, 2.0377e+02],
[ 2.3574e+02, 3.2976e+02, 3.2323e+02, 4.4276e+01, 0000, 3.9318e+01, 1.0896e+02, 1.2343e+01, 1.4028e+01, 4.2314e+01, 8.7902e+01, 1.5080e+02],
[ 2.2691e+02, 2.7828e+02, 2.3419e+02, 6.2199e+01, 2.1932e+02, 0000, 1.7720e+02, 2.8379e+02, 3.3287e+02, 2.0942e+02, 1.4746e+02, 1.9610e+02],
[ 2.5985e+02, 3.1372e+02, 2.9775e+02, 9.9112e+00, 2.8896e+02, 3.5720e+02, 0000, 3.3630e+02, 3.4771e+02, 3.4844e+02, 5.6696e+01, 2.3883e+02],
[ 2.1349e+02, 2.7494e+02, 2.0715e+02, 8.8100e+01, 1.9234e+02, 1.0379e+02, 1.5630e+02, 0000, 1.7123e+01, 1.3380e+02, 1.3280e+02, 1.7675e+02],
[ 2.0973e+02, 2.4550e+02, 2.0321e+02, 1.2937e+02, 1.9403e+02, 1.5287e+02, 1.6771e+02, 1.9712e+02, 0000, 1.6697e+02, 1.4977e+02, 1.8209e+02],
[ 2.2940e+02, 2.8939e+02, 2.4157e+02, 4.7334e+01, 2.2231e+02, 2.9425e+01, 1.6844e+02, 3.1380e+02, 3.4697e+02, 0000, 1.3223e+02, 1.9324e+02],
[ 2.5386e+02, 2.9872e+02, 2.7750e+02, 3.4575e+02, 2.6790e+02, 3.2746e+02, 2.3670e+02, 3.1280e+02, 3.2977e+02, 3.1223e+02, 0000, 2.3774e+02],
[ 0270, 3.3011e+02, 3.2841e+02, 2.3767e+01, 3.3080e+02, 1.6102e+01, 5.8834e+01, 3.5675e+02, 2.0931e+00, 1.3243e+01, 5.7745e+01, 0000]];
ncr_minangle = [[ 0000, 9.6348e+01, 1.2892e+02, 1.3892e+02, 1.4574e+02, 1.3691e+02, 1.6985e+02, 1.2349e+02, 1.1973e+02, 1.3940e+02, 1.6386e+02, 0180],
[ 2.7635e+02, 0000, 2.4174e+02, 1.8166e+02, 2.3976e+02, 1.8828e+02, 2.2372e+02, 1.8494e+02, 1.5550e+02, 1.9939e+02, 2.0872e+02, 2.4011e+02],
[ 3.0892e+02, 6.1744e+01, 0000, 1.4599e+02, 2.3323e+02, 1.4419e+02, 2.0775e+02, 1.1715e+02, 1.1321e+02, 1.5157e+02, 1.8750e+02, 2.3841e+02],
[ 3.1892e+02, 1.6567e+00, 3.2599e+02, 0000, 3.1428e+02, 3.3220e+02, 2.7991e+02, 3.5810e+02, 3.9370e+01, 3.1733e+02, 2.5575e+02, 2.9377e+02],
[ 3.2574e+02, 5.9756e+01, 5.3235e+01, 1.3428e+02, 0000, 1.2932e+02, 1.9896e+02, 1.0234e+02, 1.0403e+02, 1.3231e+02, 1.7790e+02, 2.4080e+02],
[ 3.1691e+02, 8.2791e+00, 3.2419e+02, 1.5220e+02, 3.0932e+02, 0000, 2.6720e+02, 1.3788e+01, 6.2872e+01, 2.9942e+02, 2.3746e+02, 2.8610e+02],
[ 3.4985e+02, 4.3721e+01, 2.7755e+01, 9.9911e+01, 1.8956e+01, 8.7195e+01, 0000, 6.6300e+01, 7.7714e+01, 7.8439e+01, 1.4670e+02, 3.2883e+02],
[ 3.0349e+02, 4.9379e+00, 2.9715e+02, 1.7810e+02, 2.8234e+02, 1.9379e+02, 2.4630e+02, 0000, 1.0712e+02, 2.2380e+02, 2.2280e+02, 2.6675e+02],
[ 2.9973e+02, 3.3550e+02, 2.9321e+02, 2.1937e+02, 2.8403e+02, 2.4287e+02, 2.5771e+02, 2.8712e+02, 0000, 2.5697e+02, 2.3977e+02, 2.7209e+02],
[ 3.1940e+02, 1.9386e+01, 3.3157e+02, 1.3733e+02, 3.1231e+02, 1.1942e+02, 2.5844e+02, 4.3803e+01, 7.6973e+01, 0000, 2.2223e+02, 2.8324e+02],
[ 3.4386e+02, 2.8719e+01, 7.5048e+00, 7.5754e+01, 3.5790e+02, 5.7459e+01, 3.2670e+02, 4.2803e+01, 5.9772e+01, 4.2231e+01, 0000, 3.2774e+02],
[ 0000, 6.0107e+01, 5.8406e+01, 1.1377e+02, 6.0799e+01, 1.0610e+02, 1.4883e+02, 8.6749e+01, 9.2093e+01, 1.0324e+02, 1.4774e+02, 0000]];
ncr_maxangle = [[ 0000, 2.7635e+02, 3.0892e+02, 3.1892e+02, 3.2574e+02, 3.1691e+02, 3.4985e+02, 3.0349e+02, 2.9973e+02, 3.1940e+02, 3.4386e+02, 0000],
[ 9.6348e+01, 0000, 6.1744e+01, 1.6567e+00, 5.9756e+01, 8.2791e+00, 4.3721e+01, 4.9379e+00, 3.3550e+02, 1.9386e+01, 2.8719e+01, 6.0107e+01],
[ 1.2892e+02, 2.4174e+02, 0000, 3.2599e+02, 5.3235e+01, 3.2419e+02, 2.7755e+01, 2.9715e+02, 2.9321e+02, 3.3157e+02, 7.5048e+00, 5.8406e+01],
[ 1.3892e+02, 1.8166e+02, 1.4599e+02, 0000, 1.3428e+02, 1.5220e+02, 9.9911e+01, 1.7810e+02, 2.1937e+02, 1.3733e+02, 7.5754e+01, 1.1377e+02],
[ 1.4574e+02, 2.3976e+02, 2.3323e+02, 3.1428e+02, 0000, 3.0932e+02, 1.8956e+01, 2.8234e+02, 2.8403e+02, 3.1231e+02, 3.5790e+02, 6.0799e+01],
[ 1.3691e+02, 1.8828e+02, 1.4419e+02, 3.3220e+02, 1.2932e+02, 0000, 8.7195e+01, 1.9379e+02, 2.4287e+02, 1.1942e+02, 5.7459e+01, 1.0610e+02],
[ 1.6985e+02, 2.2372e+02, 2.0775e+02, 2.7991e+02, 1.9896e+02, 2.6720e+02, 0000, 2.4630e+02, 2.5771e+02, 2.5844e+02, 3.2670e+02, 1.4883e+02],
[ 1.2349e+02, 1.8494e+02, 1.1715e+02, 3.5810e+02, 1.0234e+02, 1.3788e+01, 6.6300e+01, 0000, 2.8712e+02, 4.3803e+01, 4.2803e+01, 8.6749e+01],
[ 1.1973e+02, 1.5550e+02, 1.1321e+02, 3.9370e+01, 1.0403e+02, 6.2872e+01, 7.7714e+01, 1.0712e+02, 0000, 7.6973e+01, 5.9772e+01, 9.2093e+01],
[ 1.3940e+02, 1.9939e+02, 1.5157e+02, 3.1733e+02, 1.3231e+02, 2.9942e+02, 7.8439e+01, 2.2380e+02, 2.5697e+02, 0000, 4.2231e+01, 1.0324e+02],
[ 1.6386e+02, 2.0872e+02, 1.8750e+02, 2.5575e+02, 1.7790e+02, 2.3746e+02, 1.4670e+02, 2.2280e+02, 2.3977e+02, 2.2223e+02, 0000, 1.4774e+02],
[ 0180, 2.4011e+02, 2.3841e+02, 2.9377e+02, 2.4080e+02, 2.8610e+02, 3.2883e+02, 2.6675e+02, 2.7209e+02, 2.8324e+02, 3.2774e+02, 0000]];
max_angle_span = 0080;
output_filename = "47.m";
M = 3.7841e+03;
donor_cs_id = 0012;
fakeris_cs_id = 0001;
ris_id = 0001;
ncr_id = 0002;
